Generation,Avg Fitness,Best Fitness,Avg Size,Best Individual,Simplified
15,3.3599621728989606E9,10.103440609762131,3.3599621728989606E9,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (X1  - 32.69823399455698)) / 81.9194288933517) / (53.465680668710824 - ((((24.614020130438487 - X2 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (X1  - 32.69823399455698)) / 81.9194288933517) / (53.465680668710824 - ((((24.614020130438487 - X2 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
16,1.0527321568657645E12,9.674712290210906,1.0527321568657645E12,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + ((X2  * 67.85100667393604) * (67.85100667393604 / 36.26699381619204))) / 36.26699381619204) + 92.75799144985413) * (42.33208594631379 / 32.69823399455698)) - 32.69823399455698)) / 81.9194288933517) / (((X1  / (67.85100667393604 + 81.9194288933517)) * X1 ) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + ((X2  * 67.85100667393604) * 1.8708748516024716)) / 36.26699381619204) + 92.75799144985413) * 1.2946291213574557) - 32.69823399455698)) / 81.9194288933517) / (((X1  / 149.77043556728773) * X1 ) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
17,1.699321179524402E11,6.90603019942975,1.699321179524402E11,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((36.26699381619204 - (X1  * (X1  + (X2  + ((X1  + X1 ) / 92.75799144985413))))) / 81.9194288933517) / (53.465680668710824 - ((((24.614020130438487 - X2 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((36.26699381619204 - (X1  * (X1  + (X2  + ((X1  + X1 ) / 92.75799144985413))))) / 81.9194288933517) / (53.465680668710824 - ((((24.614020130438487 - X2 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
18,1.396194902990099E10,6.90603019942975,1.396194902990099E10,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((36.26699381619204 - (X1  * (X1  + (X2  + ((X1  + X1 ) / 92.75799144985413))))) / 81.9194288933517) / (53.465680668710824 - ((((24.614020130438487 - X2 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((36.26699381619204 - (X1  * (X1  + (X2  + ((X1  + X1 ) / 92.75799144985413))))) / 81.9194288933517) / (53.465680668710824 - ((((24.614020130438487 - X2 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
19,2.9340245699030595E9,1.9248596110672584,2.9340245699030595E9,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + (30.31615075323414 * (67.85100667393604 / 36.26699381619204))) / 36.26699381619204) + X2 ) * (42.33208594631379 / 32.69823399455698)) - (((30.31615075323414 + ((32.69823399455698 / ((81.9194288933517 + 42.33208594631379) + ((36.26699381619204 / (81.9194288933517 * X1 )) / (81.9194288933517 / 42.33208594631379)))) - X2 )) - 36.26699381619204) * (8.44662935508328 + (X2  * (53.465680668710824 - ((((X1  * 32.69823399455698) + X1 ) / (67.85100667393604 + (42.33208594631379 + 24.614020130438487))) - 36.26699381619204))))))) / 81.9194288933517) / (((8.44662935508328 + ((X2  * 67.85100667393604) * X1 )) / 36.26699381619204) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((1.7967950066929612 + X2 ) * 1.2946291213574557) - (((30.31615075323414 + ((32.69823399455698 / (124.25151483966548 + ((36.26699381619204 / (81.9194288933517 * X1 )) / 1.935161640681803))) - X2 )) - 36.26699381619204) * (8.44662935508328 + (X2  * (53.465680668710824 - ((((X1  * 32.69823399455698) + X1 ) / 134.7971127506883) - 36.26699381619204))))))) / 81.9194288933517) / (((8.44662935508328 + ((X2  * 67.85100667393604) * X1 )) / 36.26699381619204) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
20,3.448679508316381E8,1.4422814985541517,3.448679508316381E8,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + ((X2  * 67.85100667393604) * (67.85100667393604 / (81.9194288933517 / ((8.44662935508328 + X2 ) * 32.69823399455698))))) / 36.26699381619204) + 92.75799144985413) * (42.33208594631379 / 32.69823399455698)) - (((30.31615075323414 + ((8.44662935508328 / (((67.85100667393604 * (36.26699381619204 + 24.614020130438487)) + 42.33208594631379) + ((81.9194288933517 + 81.9194288933517) / (81.9194288933517 / 42.33208594631379)))) - X2 )) + 36.26699381619204) * (8.44662935508328 + (X2  + (53.465680668710824 / ((((X1  * 32.69823399455698) + X1 ) / (67.85100667393604 + 92.75799144985413)) - 36.26699381619204))))))) / 81.9194288933517) / (((8.44662935508328 + ((X2  * 67.85100667393604) * X1 )) / 36.26699381619204) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + ((X2  * 67.85100667393604) * (67.85100667393604 / (81.9194288933517 / ((8.44662935508328 + X2 ) * 32.69823399455698))))) / 36.26699381619204) + 92.75799144985413) * 1.2946291213574557) - (((30.31615075323414 + (0.0019837853419659413 - X2 )) + 36.26699381619204) * (8.44662935508328 + (X2  + (53.465680668710824 / ((((X1  * 32.69823399455698) + X1 ) / 160.60899812379017) - 36.26699381619204))))))) / 81.9194288933517) / (((8.44662935508328 + ((X2  * 67.85100667393604) * X1 )) / 36.26699381619204) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
21,6.605340824884015E9,1.1677702057008892,6.605340824884015E9,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + (((((((53.465680668710824 * 53.465680668710824) / 8.44662935508328) - (24.614020130438487 - 67.85100667393604)) - (X1  - 32.69823399455698)) / 81.9194288933517) / ((81.9194288933517 + (42.33208594631379 / 32.69823399455698)) - 92.75799144985413)) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((381.6653571039072 - (X1  - 32.69823399455698)) / 81.9194288933517) / -9.543933435144979) + (X1  + X1 )))) / X2 ))) + X1 )
22,1.5691659101826462E8,0.9787432485835013,1.5691659101826462E8,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((92.75799144985413 * 32.69823399455698) + X2 ) + 36.26699381619204) - 42.33208594631379) - 32.69823399455698)) / 81.9194288933517) / (((((X1  * 32.69823399455698) / X1 ) / (92.75799144985413 + ((53.465680668710824 - 8.44662935508328) / ((32.69823399455698 * ((((X2  / 8.44662935508328) / 81.9194288933517) * X2 ) / (((42.33208594631379 / X2 ) / (53.465680668710824 - 36.26699381619204)) / 67.85100667393604))) + ((8.44662935508328 + (((X1  * 32.69823399455698) / (((67.85100667393604 / 67.85100667393604) / (X1  + (X2  + ((((92.75799144985413 + 32.69823399455698) + (((((X2  * 32.69823399455698) + (8.44662935508328 + (X1  + (((42.33208594631379 + X2 ) + (81.9194288933517 - X1 )) * X2 )))) - (X1  / 8.44662935508328)) / 8.44662935508328) / 81.9194288933517)) + X1 ) / 92.75799144985413)))) / (((42.33208594631379 + 81.9194288933517) / (36.26699381619204 / (81.9194288933517 * 8.44662935508328))) - X2 ))) - (53.465680668710824 + ((92.75799144985413 - (((((X1  * 32.69823399455698) + X2 ) + 81.9194288933517) - 42.33208594631379) + (X1  - (53.465680668710824 / (X2  / (24.614020130438487 + X1 )))))) / 32.69823399455698)))) / ((((8.44662935508328 + 81.9194288933517) - 92.75799144985413) + 36.26699381619204) + 8.44662935508328)))))) / (((((67.85100667393604 / 67.85100667393604) / (67.85100667393604 + X2 )) + (8.44662935508328 * ((X1  * 32.69823399455698) + ((X1  * 92.75799144985413) / 67.85100667393604)))) + (X1  * (32.69823399455698 + X1 ))) / 24.614020130438487)) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 8.44662935508328))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - ((((3033.022509292446 + X2 ) + 36.26699381619204) - 42.33208594631379) - 32.69823399455698)) / 81.9194288933517) / (((((X1  * 32.69823399455698) / X1 ) / (92.75799144985413 + (45.01905131362754 / ((32.69823399455698 * ((((X2  / 8.44662935508328) / 81.9194288933517) * X2 ) / (((42.33208594631379 / X2 ) / 17.198686852518783) / 67.85100667393604))) + ((8.44662935508328 + (((X1  * 32.69823399455698) / ((1.0 / (X1  + (X2  + (((125.4562254444111 + (((((X2  * 32.69823399455698) + (8.44662935508328 + (X1  + (((42.33208594631379 + X2 ) + (81.9194288933517 - X1 )) * X2 )))) - (X1  / 8.44662935508328)) / 8.44662935508328) / 81.9194288933517)) + X1 ) / 92.75799144985413)))) / (2370.612048359139 - X2 ))) - (53.465680668710824 + ((92.75799144985413 - (((((X1  * 32.69823399455698) + X2 ) + 81.9194288933517) - 42.33208594631379) + (X1  - (53.465680668710824 / (X2  / (24.614020130438487 + X1 )))))) / 32.69823399455698)))) / 42.32168996985616))))) / ((((1.0 / (67.85100667393604 + X2 )) + (8.44662935508328 * ((X1  * 32.69823399455698) + ((X1  * 92.75799144985413) / 67.85100667393604)))) + (X1  * (32.69823399455698 + X1 ))) / 24.614020130438487)) - ((((67.85100667393604 - X1 ) / 42.33208594631379) - 67.85100667393604) - 8.44662935508328))) + (X1  + X1 )))) / X2 ))) + X1 )
23,4.666085892654635E9,0.9097879869675597,4.666085892654635E9,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (81.9194288933517 * 32.69823399455698)) / 81.9194288933517) / (((((((X2  + 32.69823399455698) + (X1  + X2 )) * 53.465680668710824) - 32.69823399455698) / (92.75799144985413 + 53.465680668710824)) / 8.44662935508328) - ((((67.85100667393604 - X1 ) / 42.33208594631379) * (81.9194288933517 / ((8.44662935508328 + X2 ) * 32.69823399455698))) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X2 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((-31.56592640034007 / (((((((X2  + 32.69823399455698) + (X1  + X2 )) * 53.465680668710824) - 32.69823399455698) / 146.22367211856496) / 8.44662935508328) - ((((67.85100667393604 - X1 ) / 42.33208594631379) * (81.9194288933517 / ((8.44662935508328 + X2 ) * 32.69823399455698))) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X2 )
24,1.875822637587802E9,0.6517753960058346,1.875822637587802E9,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X1  + ((((92.75799144985413 - (67.85100667393604 * 32.69823399455698)) / 81.9194288933517) / (((32.69823399455698 - (53.465680668710824 + ((8.44662935508328 - 8.44662935508328) / ((X1  * ((X2  * X2 ) / (((42.33208594631379 / X2 ) / (92.75799144985413 - 32.69823399455698)) / 67.85100667393604))) + (((X2  * (67.85100667393604 * X2 )) + 92.75799144985413) / ((((42.33208594631379 + 53.465680668710824) - 92.75799144985413) + 36.26699381619204) + 8.44662935508328)))))) / 8.44662935508328) - ((((67.85100667393604 - X1 ) / 42.33208594631379) * (81.9194288933517 / ((8.44662935508328 + X2 ) * 32.69823399455698))) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X1  + ((-25.950499536664623 / (((32.69823399455698 - (53.465680668710824 + (0.0 / ((X1  * ((X2  * X2 ) / (((42.33208594631379 / X2 ) / 60.05975745529715) / 67.85100667393604))) + (((X2  * (67.85100667393604 * X2 )) + 92.75799144985413) / 47.753398336445805))))) / 8.44662935508328) - ((((67.85100667393604 - X1 ) / 42.33208594631379) * (81.9194288933517 / ((8.44662935508328 + X2 ) * 32.69823399455698))) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
25,9.83642981380758E13,0.3050171883248234,9.83642981380758E13,(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + ((X2  * 67.85100667393604) * (67.85100667393604 / 36.26699381619204))) / 36.26699381619204) + 92.75799144985413) * (42.33208594631379 / 32.69823399455698)) - ((X1  + 36.26699381619204) * ((X2  + (42.33208594631379 / 53.465680668710824)) + ((((8.44662935508328 - X1 ) - 32.69823399455698) - 30.31615075323414) + (53.465680668710824 / ((((X1  * 32.69823399455698) + X1 ) * (67.85100667393604 + (92.75799144985413 - (42.33208594631379 * ((24.614020130438487 + (32.69823399455698 * (X1  + (X2  + (X2  + 8.44662935508328))))) / (36.26699381619204 + ((X1  * 32.69823399455698) * ((((92.75799144985413 * 92.75799144985413) + (X1  + (((((((X1  * ((((24.614020130438487 * 30.31615075323414) + (92.75799144985413 * (X1  / 30.31615075323414))) / ((42.33208594631379 * (X1  * ((81.9194288933517 + 92.75799144985413) - (30.31615075323414 / 92.75799144985413)))) / X2 )) + (X2  / ((67.85100667393604 * 36.26699381619204) + (X1  - (67.85100667393604 / ((X1  * 81.9194288933517) + (((((((X2  + (((X1  * 67.85100667393604) + 67.85100667393604) - (((((X1  + (X1  + ((((8.44662935508328 - (X1  - 32.69823399455698)) / 81.9194288933517) / (((X1  + 92.75799144985413) / X1 ) - (((X2  * 67.85100667393604) - 36.26699381619204) - 53.465680668710824))) + (30.31615075323414 + X1 )))) / X2 ) - X1 ) - ((92.75799144985413 - (((((X1  * 32.69823399455698) + X2 ) + 36.26699381619204) - 42.33208594631379) + (30.31615075323414 - 30.31615075323414))) + 32.69823399455698)) + 32.69823399455698))) - X1 ) + 81.9194288933517) + 67.85100667393604) + 81.9194288933517) + (53.465680668710824 + X2 )) + 81.9194288933517)))))))) + X1 ) - (X1  + (30.31615075323414 / (((((92.75799144985413 * X2 ) * X2 ) + (8.44662935508328 + 42.33208594631379)) + (X1  - X2 )) / 24.614020130438487)))) / 8.44662935508328) * 67.85100667393604) / (X1  + ((X2  * 67.85100667393604) + (67.85100667393604 / 32.69823399455698)))) * (X2  + 36.26699381619204)))) * ((36.26699381619204 / (67.85100667393604 / 32.69823399455698)) / ((8.44662935508328 + (30.31615075323414 + ((((X1  + (X1  * X1 )) - (8.44662935508328 - 53.465680668710824)) * 92.75799144985413) + (92.75799144985413 * 8.44662935508328)))) + (X1  + 32.69823399455698)))) + X2 )))))))) - 36.26699381619204))))))) / 81.9194288933517) / (((X1  / (67.85100667393604 + 81.9194288933517)) * 53.465680668710824) - ((((67.85100667393604 - X1 ) + (32.69823399455698 / X1 )) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 ),(((X1  + (92.75799144985413 / (92.75799144985413 / X2 ))) * ((X1  + X1 ) - ((X1  + (X2  + ((((92.75799144985413 - (((((8.44662935508328 + ((X2  * 67.85100667393604) * 1.8708748516024716)) / 36.26699381619204) + 92.75799144985413) * 1.2946291213574557) - ((X1  + 36.26699381619204) * ((X2  + 0.7917618445487661) + ((((8.44662935508328 - X1 ) - 32.69823399455698) - 30.31615075323414) + (53.465680668710824 / ((((X1  * 32.69823399455698) + X1 ) * (67.85100667393604 + (92.75799144985413 - (42.33208594631379 * ((24.614020130438487 + (32.69823399455698 * (X1  + (X2  + (X2  + 8.44662935508328))))) / (36.26699381619204 + ((X1  * 32.69823399455698) * (((8604.044977811212 + (X1  + (((((((X1  * (((746.2023449175131 + (92.75799144985413 * (X1  / 30.31615075323414))) / ((42.33208594631379 * (X1  * 174.3505897350892)) / X2 )) + (X2  / (2460.7520394660432 + (X1  - (67.85100667393604 / ((X1  * 81.9194288933517) + (((((((X2  + (((X1  * 67.85100667393604) + 67.85100667393604) - (((((X1  + (X1  + ((((8.44662935508328 - (X1  - 32.69823399455698)) / 81.9194288933517) / (((X1  + 92.75799144985413) / X1 ) - (((X2  * 67.85100667393604) - 36.26699381619204) - 53.465680668710824))) + (30.31615075323414 + X1 )))) / X2 ) - X1 ) - ((92.75799144985413 - (((((X1  * 32.69823399455698) + X2 ) + 36.26699381619204) - 42.33208594631379) + 0.0)) + 32.69823399455698)) + 32.69823399455698))) - X1 ) + 81.9194288933517) + 67.85100667393604) + 81.9194288933517) + (53.465680668710824 + X2 )) + 81.9194288933517)))))))) + X1 ) - (X1  + (30.31615075323414 / (((((92.75799144985413 * X2 ) * X2 ) + 50.77871530139707) + (X1  - X2 )) / 24.614020130438487)))) / 8.44662935508328) * 67.85100667393604) / (X1  + ((X2  * 67.85100667393604) + 2.075066399158764))) * (X2  + 36.26699381619204)))) * (17.477510035772713 / ((8.44662935508328 + (30.31615075323414 + ((((X1  + (X1  * X1 )) - -45.01905131362754) * 92.75799144985413) + 783.4923734989018))) + (X1  + 32.69823399455698)))) + X2 )))))))) - 36.26699381619204))))))) / 81.9194288933517) / (((X1  / 149.77043556728773) * 53.465680668710824) - ((((67.85100667393604 - X1 ) + (32.69823399455698 / X1 )) - 67.85100667393604) - 53.465680668710824))) + (X1  + X1 )))) / X2 ))) + X1 )
