Generation,Avg Fitness,Best Fitness,Avg Size,Best Individual,Simplified
10,8.153035039259014E48,2.3166275323792323E7,8.153035039259014E48,(((-2.413944940537811E9 - ((-2.9785829497262745E9 + (((X1  - (X1  + 1.635038898930005E9)) - ((X1  + X1 ) * (-4.970299142365891E9 + ((-2.9785829497262745E9 / (-4.970299142365891E9 * ((1.9614668748492432E9 * ((-2.413944940537811E9 - (1.9614668748492432E9 / -4.970299142365891E9)) / 1.635038898930005E9)) + -3.134182174341694E9))) + X1 )))) + X1 )) * X1 )) * X1 ) / (-4.970299142365891E9 - -2.9785829497262745E9)),(((-2.413944940537811E9 - ((-2.9785829497262745E9 + (((X1  - (X1  + 1.635038898930005E9)) - ((X1  + X1 ) * (-4.970299142365891E9 + (-9.938149630819424E-11 + X1 )))) + X1 )) * X1 )) * X1 ) / -1.991716192639617E9)
11,1.9821481311574776E47,5211355.958586365,1.9821481311574776E47,((((-2.413944940537811E9 - ((-2.9785829497262745E9 + (1.635038898930005E9 / -1.4295027724985213E9)) * X1 )) * X1 ) - (-2.413944940537811E9 + -4.970299142365891E9)) / ((1.9614668748492432E9 / ((-2.9785829497262745E9 - -1.4295027724985213E9) * X1 )) * (((-3.134182174341694E9 / -3.134182174341694E9) + (X1  - (((X1  - -1.4295027724985213E9) + (((((-2.413944940537811E9 / (X1  * ((-3.134182174341694E9 / (-2.413944940537811E9 - X1 )) - X1 ))) - X1 ) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8))),((((-2.413944940537811E9 - (-2.978582950870056E9 * X1 )) * X1 ) - -7.384244082903702E9) / ((1.9614668748492432E9 / (-1.5490801772277532E9 * X1 )) * ((1.0 + (X1  - (((X1  - -1.4295027724985213E9) + (((((-2.413944940537811E9 / (X1  * ((-3.134182174341694E9 / (-2.413944940537811E9 - X1 )) - X1 ))) - X1 ) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8)))
12,2.053191722516747E60,5211355.21680066,2.053191722516747E60,((((-2.413944940537811E9 - ((-2.9785829497262745E9 + (1.635038898930005E9 / -2.3300085878980794E9)) * X1 )) * X1 ) - (-2.413944940537811E9 + -4.970299142365891E9)) / ((1.9614668748492432E9 / ((-2.9785829497262745E9 - -1.4295027724985213E9) * X1 )) * (((-3.134182174341694E9 / -3.134182174341694E9) + (X1  - (((X1  - -1.4295027724985213E9) + (((((-2.413944940537811E9 / (X1  * ((-3.134182174341694E9 / (-2.413944940537811E9 - X1 )) - X1 ))) - X1 ) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8))),((((-2.413944940537811E9 - (-2.978582950428005E9 * X1 )) * X1 ) - -7.384244082903702E9) / ((1.9614668748492432E9 / (-1.5490801772277532E9 * X1 )) * ((1.0 + (X1  - (((X1  - -1.4295027724985213E9) + (((((-2.413944940537811E9 / (X1  * ((-3.134182174341694E9 / (-2.413944940537811E9 - X1 )) - X1 ))) - X1 ) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8)))
13,6.157157970552442E50,5211349.663274631,6.157157970552442E50,((((-2.413944940537811E9 - ((-2.9785829497262745E9 + (1.635038898930005E9 / -1.4295027724985213E9)) * X1 )) * X1 ) - (-2.413944940537811E9 + -4.970299142365891E9)) / ((1.9614668748492432E9 / ((-2.9785829497262745E9 - -1.4295027724985213E9) * X1 )) * (((-2.9785829497262745E9 / -3.134182174341694E9) + (X1  - (((X1  - -1.4295027724985213E9) + ((((((1.9614668748492432E9 - X1 ) * 1.9614668748492432E9) + (-3.134182174341694E9 - -4.7063525083388233E8)) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8))),((((-2.413944940537811E9 - (-2.978582950870056E9 * X1 )) * X1 ) - -7.384244082903702E9) / ((1.9614668748492432E9 / (-1.5490801772277532E9 * X1 )) * ((0.9503541223961872 + (X1  - (((X1  - -1.4295027724985213E9) + ((((((1.9614668748492432E9 - X1 ) * 1.9614668748492432E9) + -2.6635469235078115E9) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8)))
14,1.4780395579452032E63,5207298.944650898,1.4780395579452032E63,((((-2.413944940537811E9 - ((-2.9785829497262745E9 + (1.635038898930005E9 / -1.4295027724985213E9)) * X1 )) * X1 ) - (X1  + -4.970299142365891E9)) / ((1.9614668748492432E9 / ((-2.9785829497262745E9 - -1.4295027724985213E9) * X1 )) * (((-2.9785829497262745E9 / -3.134182174341694E9) + (X1  - (((X1  - -1.4295027724985213E9) + ((((((1.9614668748492432E9 - X1 ) * 1.9614668748492432E9) + (-3.134182174341694E9 - -4.7063525083388233E8)) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8))),((((-2.413944940537811E9 - (-2.978582950870056E9 * X1 )) * X1 ) - (X1  + -4.970299142365891E9)) / ((1.9614668748492432E9 / (-1.5490801772277532E9 * X1 )) * ((0.9503541223961872 + (X1  - (((X1  - -1.4295027724985213E9) + ((((((1.9614668748492432E9 - X1 ) * 1.9614668748492432E9) + -2.6635469235078115E9) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8)))
15,8.358648945115084E72,4732464.373912491,8.358648945115084E72,((((-2.3300085878980794E9 - ((-2.9785829497262745E9 + (1.635038898930005E9 / -1.4295027724985213E9)) * X1 )) * X1 ) - (-2.413944940537811E9 + -4.970299142365891E9)) / ((1.9614668748492432E9 / ((-2.9785829497262745E9 - -1.4295027724985213E9) * X1 )) * (((-3.134182174341694E9 / -3.134182174341694E9) + (X1  - (((-1.4295027724985213E9 + ((-2.9785829497262745E9 / -3.134182174341694E9) - (-2.3300085878980794E9 * X1 ))) + (((((-2.413944940537811E9 / (X1  * ((-3.134182174341694E9 / (X1  - (-2.3300085878980794E9 * (-1.4295027724985213E9 / -3.134182174341694E9)))) - (X1  * 1.635038898930005E9)))) - X1 ) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8))),((((-2.3300085878980794E9 - (-2.978582950870056E9 * X1 )) * X1 ) - -7.384244082903702E9) / ((1.9614668748492432E9 / (-1.5490801772277532E9 * X1 )) * ((1.0 + (X1  - (((-1.4295027724985213E9 + (0.9503541223961872 - (-2.3300085878980794E9 * X1 ))) + (((((-2.413944940537811E9 / (X1  * ((-3.134182174341694E9 / (X1  - -1.062718614001837E9)) - (X1  * 1.635038898930005E9)))) - X1 ) + X1 ) * X1 ) - -1.4295027724985213E9)) / (-2.9785829497262745E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9)))))) + -4.7063525083388233E8)))
16,4.060164723720858E72,3317699.748156905,4.060164723720858E72,((((((-2.3300085878980794E9 + -1.4295027724985213E9) / 1.5405099119826412E9) * (X1  - (-4.7063525083388233E8 - -4.7063525083388233E8))) - (((X1  - (((((1.9614668748492432E9 - 1.635038898930005E9) + (X1  * -2.9785829497262745E9)) + (-4.970299142365891E9 + (-2.3300085878980794E9 / (-2.9785829497262745E9 + -4.7063525083388233E8)))) / (((-4.7063525083388233E8 * (X1  / ((-2.3300085878980794E9 * X1 ) - -2.413944940537811E9))) / 1.9614668748492432E9) * 1.635038898930005E9)) + (-4.970299142365891E9 / -2.413944940537811E9))) * (((X1  + -2.413944940537811E9) / -4.970299142365891E9) / (((-2.413944940537811E9 / -3.134182174341694E9) * -2.413944940537811E9) * (-2.9785829497262745E9 + -1.4295027724985213E9)))) - 1.5405099119826412E9)) / (-3.134182174341694E9 * 1.635038898930005E9)) + ((X1  - ((((-2.413944940537811E9 / ((-2.3300085878980794E9 + -4.7063525083388233E8) / (-2.413944940537811E9 - -4.970299142365891E9))) - -3.134182174341694E9) / (1.9614668748492432E9 * (1.9614668748492432E9 + -1.4295027724985213E9))) * (1.635038898930005E9 / -3.134182174341694E9))) * (((X1  / (((X1  - ((-2.413944940537811E9 - ((-2.413944940537811E9 * (1.5405099119826412E9 + X1 )) + -2.413944940537811E9)) / -2.3300085878980794E9)) * ((X1  * (X1  + X1 )) - -2.3300085878980794E9)) - -4.970299142365891E9)) - X1 ) - ((((((-4.7063525083388233E8 / 1.9614668748492432E9) - -2.9785829497262745E9) * X1 ) - (((-2.9785829497262745E9 + -3.134182174341694E9) + -2.9785829497262745E9) * X1 )) * X1 ) / -2.413944940537811E9)))),((((-2.440433087222462 * (X1  - 0.0)) - (((X1  - ((((3.264279759192381E8 + (X1  * -2.9785829497262745E9)) + -4.970299141690373E9) / (((-4.7063525083388233E8 * (X1  / ((-2.3300085878980794E9 * X1 ) - -2.413944940537811E9))) / 1.9614668748492432E9) * 1.635038898930005E9)) + 2.0589944115537873)) * (((X1  + -2.413944940537811E9) / -4.970299142365891E9) / 8.1955955018911027E18)) - 1.5405099119826412E9)) / -5.1245097713816924E18) + ((X1  - -2.668602881304114E-9) * (((X1  / (((X1  - ((-2.413944940537811E9 - ((-2.413944940537811E9 * (1.5405099119826412E9 + X1 )) + -2.413944940537811E9)) / -2.3300085878980794E9)) * ((X1  * (X1  + X1 )) - -2.3300085878980794E9)) - -4.970299142365891E9)) - X1 ) - ((((2.978582949486334E9 * X1 ) - (-9.091348073794243E9 * X1 )) * X1 ) / -2.413944940537811E9))))
17,5.878998455696018E74,3291723.5784585034,5.878998455696018E74,(((((((1.635038898930005E9 / -3.134182174341694E9) + -1.4295027724985213E9) / 1.5405099119826412E9) * (X1  - (-4.7063525083388233E8 - ((((-1.4295027724985213E9 - 1.635038898930005E9) - (X1  + -3.134182174341694E9)) - ((-2.413944940537811E9 - ((-2.9785829497262745E9 - -2.9785829497262745E9) * X1 )) * 1.5405099119826412E9)) / X1 )))) - (((X1  - (((((1.9614668748492432E9 - 1.635038898930005E9) + (X1  * -2.9785829497262745E9)) + (-4.970299142365891E9 + (-2.3300085878980794E9 / (-2.9785829497262745E9 + -4.7063525083388233E8)))) / (((-4.7063525083388233E8 * ((-2.413944940537811E9 / ((-2.9785829497262745E9 + X1 ) * X1 )) / (X1  / (((-2.3300085878980794E9 + -2.413944940537811E9) / -3.134182174341694E9) * -2.413944940537811E9)))) / 1.9614668748492432E9) * 1.635038898930005E9)) + (-4.970299142365891E9 / -2.413944940537811E9))) * (((X1  + -2.413944940537811E9) / -4.970299142365891E9) / (((-2.413944940537811E9 / -3.134182174341694E9) * -2.413944940537811E9) * (-2.9785829497262745E9 + -1.4295027724985213E9)))) - 1.5405099119826412E9)) / (-3.134182174341694E9 * 1.635038898930005E9)) + ((X1  - ((((-2.413944940537811E9 / ((-2.3300085878980794E9 + -4.7063525083388233E8) / (-2.413944940537811E9 - -4.970299142365891E9))) - (-2.9785829497262745E9 - 1.5405099119826412E9)) / ((-2.9785829497262745E9 + -2.9785829497262745E9) + X1 )) * (1.635038898930005E9 / -3.134182174341694E9))) * (((-2.3300085878980794E9 / 1.5405099119826412E9) / (1.635038898930005E9 / -1.4295027724985213E9)) - ((((((-4.7063525083388233E8 / 1.9614668748492432E9) - -2.9785829497262745E9) * X1 ) - (((-2.9785829497262745E9 + -3.134182174341694E9) + -2.9785829497262745E9) * X1 )) * X1 ) / -2.413944940537811E9)))),((((-0.9279413017086182 * (X1  - (-4.7063525083388233E8 - (((-3.0645416714285264E9 - (X1  + -3.134182174341694E9)) - ((-2.413944940537811E9 - (0.0 * X1 )) * 1.5405099119826412E9)) / X1 )))) - (((X1  - ((((3.264279759192381E8 + (X1  * -2.9785829497262745E9)) + -4.970299141690373E9) / (((-4.7063525083388233E8 * ((-2.413944940537811E9 / ((-2.9785829497262745E9 + X1 ) * X1 )) / (X1  / -3.6537897228388214E9))) / 1.9614668748492432E9) * 1.635038898930005E9)) + 2.0589944115537873)) * (((X1  + -2.413944940537811E9) / -4.970299142365891E9) / 8.1955955018911027E18)) - 1.5405099119826412E9)) / -5.1245097713816924E18) + ((X1  - ((6.722478456972413E9 / (-5.957165899452549E9 + X1 )) * -0.521679598689387)) * (1.3223607112175044 - ((((2.978582949486334E9 * X1 ) - (-9.091348073794243E9 * X1 )) * X1 ) / -2.413944940537811E9))))
18,5.878998455696018E74,1211145.3489183306,5.878998455696018E74,((((((-2.3300085878980794E9 + -1.4295027724985213E9) / 1.5405099119826412E9) * (-3.134182174341694E9 - (-4.7063525083388233E8 - -2.3300085878980794E9))) - ((-2.3300085878980794E9 / ((-2.9785829497262745E9 * ((-2.3300085878980794E9 / -4.7063525083388233E8) - -4.970299142365891E9)) + X1 )) - 1.5405099119826412E9)) / (-3.134182174341694E9 * 1.635038898930005E9)) + ((X1  - (((-3.134182174341694E9 - (-2.9785829497262745E9 - 1.5405099119826412E9)) / (-2.9785829497262745E9 - -1.4295027724985213E9)) * (1.635038898930005E9 / -3.134182174341694E9))) * (((-2.3300085878980794E9 / 1.5405099119826412E9) / -2.3300085878980794E9) - ((((((-4.7063525083388233E8 / 1.9614668748492432E9) - -2.9785829497262745E9) * X1 ) - (((-2.9785829497262745E9 + -3.134182174341694E9) + -2.9785829497262745E9) * X1 )) * X1 ) / -2.413944940537811E9)))),(((1.218643809291702E10 - ((-2.3300085878980794E9 / (-1.4804448295236458E19 + X1 )) - 1.5405099119826412E9)) / -5.1245097713816924E18) + ((X1  - 0.46639267755612945) * (6.491357129361126E-10 - ((((2.978582949486334E9 * X1 ) - (-9.091348073794243E9 * X1 )) * X1 ) / -2.413944940537811E9))))
19,1.4052221958558377E49,567797.8336588352,1.4052221958558377E49,((((((-2.3300085878980794E9 + -1.4295027724985213E9) * 1.5405099119826412E9) * (X1  - (-4.7063525083388233E8 - -4.7063525083388233E8))) - (((X1  - (((((1.9614668748492432E9 - 1.635038898930005E9) + (X1  - ((-2.413944940537811E9 - ((-2.9785829497262745E9 + (1.635038898930005E9 / -1.4295027724985213E9)) * X1 )) * X1 ))) + (-4.970299142365891E9 + (-2.3300085878980794E9 / (-2.9785829497262745E9 + 1.5405099119826412E9)))) / (((-4.7063525083388233E8 * ((-2.413944940537811E9 / ((-2.9785829497262745E9 / X1 ) * X1 )) / (X1  / (((-2.3300085878980794E9 + -2.413944940537811E9) / -2.9785829497262745E9) * -2.413944940537811E9)))) / 1.9614668748492432E9) * 1.635038898930005E9)) + (-4.970299142365891E9 / -2.413944940537811E9))) * (((X1  + X1 ) + -4.970299142365891E9) - (((-2.413944940537811E9 / -3.134182174341694E9) * -2.413944940537811E9) * (1.9614668748492432E9 + -1.4295027724985213E9)))) - 1.5405099119826412E9)) / (-3.134182174341694E9 * 1.635038898930005E9)) + ((X1  - ((((-2.413944940537811E9 / ((-2.3300085878980794E9 + -4.7063525083388233E8) / ((X1  * ((1.5405099119826412E9 - X1 ) / ((1.9614668748492432E9 - (-4.970299142365891E9 / -2.413944940537811E9)) / (-3.134182174341694E9 * (1.5405099119826412E9 - 1.9614668748492432E9))))) + ((-4.7063525083388233E8 - 1.9614668748492432E9) + (-3.134182174341694E9 / -3.134182174341694E9))))) - (-2.9785829497262745E9 - 1.5405099119826412E9)) / ((((X1  * -2.3300085878980794E9) * X1 ) + 1.5405099119826412E9) * (1.9614668748492432E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9))))) * (1.635038898930005E9 / -3.134182174341694E9))) * (((-2.3300085878980794E9 / 1.5405099119826412E9) / (((-4.970299142365891E9 + (((((X1  + (((1.5405099119826412E9 + (1.5405099119826412E9 - -2.3300085878980794E9)) / (-4.970299142365891E9 * ((-2.3300085878980794E9 + ((1.9614668748492432E9 - (1.635038898930005E9 / 1.5405099119826412E9)) - (((-2.9785829497262745E9 / -2.413944940537811E9) + (((-4.7063525083388233E8 - X1 ) - -2.9785829497262745E9) - 1.9614668748492432E9)) / 1.5405099119826412E9))) + 1.5405099119826412E9))) - 1.635038898930005E9)) - -2.413944940537811E9) / ((-2.9785829497262745E9 * (-2.413944940537811E9 / X1 )) * -2.413944940537811E9)) + X1 ) / 1.635038898930005E9)) + ((X1  / (((-2.9785829497262745E9 / ((X1  / X1 ) - (1.635038898930005E9 / 1.5405099119826412E9))) - 1.5405099119826412E9) * (-2.9785829497262745E9 * -2.3300085878980794E9))) / -2.9785829497262745E9)) / -1.4295027724985213E9)) - ((((((((1.9614668748492432E9 + -3.134182174341694E9) / (-1.4295027724985213E9 * -4.7063525083388233E8)) / -2.3300085878980794E9) - -2.9785829497262745E9) * X1 ) - (((-2.9785829497262745E9 + -3.134182174341694E9) + -2.9785829497262745E9) * X1 )) * X1 ) / -2.413944940537811E9)))),((((-5.7915645149023068E18 * (X1  - 0.0)) - (((X1  - ((((3.264279759192381E8 + (X1  - ((-2.413944940537811E9 - (-2.978582950870056E9 * X1 )) * X1 ))) + -4.970299140745662E9) / (((-4.7063525083388233E8 * ((-2.413944940537811E9 / ((-2.9785829497262745E9 / X1 ) * X1 )) / (X1  / -3.844661307541123E9))) / 1.9614668748492432E9) * 1.635038898930005E9)) + 2.0589944115537873)) * (((X1  + X1 ) + -4.970299142365891E9) - -9.8903761839565747E17)) - 1.5405099119826412E9)) / -5.1245097713816924E18) + ((X1  - ((((-2.413944940537811E9 / (-2.8006438387319617E9 / ((X1  * ((1.5405099119826412E9 - X1 ) / 1.4866852892451111E-9)) + -2.4321021246831255E9))) - -4.519092861708916E9) / ((((X1  * -2.3300085878980794E9) * X1 ) + 1.5405099119826412E9) * (1.9614668748492432E9 + (-1.4295027724985213E9 * (X1  * -4.970299142365891E9))))) * -0.521679598689387)) * ((-1.512491785852485 / (((-4.970299142365891E9 + (((((X1  + ((5.411028411863361E9 / (-4.970299142365891E9 * ((-2.3300085878980794E9 + (1.9614668737878811E9 - ((1.233906747294189 + (((-4.7063525083388233E8 - X1 ) - -2.9785829497262745E9) - 1.9614668748492432E9)) / 1.5405099119826412E9))) + 1.5405099119826412E9))) - 1.635038898930005E9)) - -2.413944940537811E9) / ((-2.9785829497262745E9 * (-2.413944940537811E9 / X1 )) * -2.413944940537811E9)) + X1 ) / 1.635038898930005E9)) + ((X1  / (((-2.9785829497262745E9 / ((X1  / X1 ) - 1.0613621413352055)) - 1.5405099119826412E9) * 6.9401238526290125E18)) / -2.9785829497262745E9)) / -1.4295027724985213E9)) - ((((2.9785829497262745E9 * X1 ) - (-9.091348073794243E9 * X1 )) * X1 ) / -2.413944940537811E9))))
