Generation,Avg Fitness,Best Fitness,Avg Size,Best Individual,Simplified
0,51.30743351377338,0.9908220146406791,51.30743351377338,((X1  * ((1.2237109790032 + (1.2237109790032 / X1 )) / (1.1472412824355827 * (1.1472412824355827 - 0.3321841767265302)))) * ((0.28759895099390065 / 1.8366341144717677) * (1.990095464831208 + (1.8366341144717677 / 1.2237109790032)))),((X1  * ((1.2237109790032 + (1.2237109790032 / X1 )) / 0.9350671592118875)) * 0.5466514570807629)
1,18.39271180634107,0.7425503281956586,18.39271180634107,((((0.7272255432684319 + (0.2538599029176093 / 0.28759895099390065)) - ((0.2538599029176093 / 1.1472412824355827) * X1 )) * X1 ) - (((1.3874626455916412 - 1.3874626455916412) * ((X1  + 1.3874626455916412) / (0.7272255432684319 + 1.2237109790032))) * (1.1472412824355827 / 0.2538599029176093))),(((1.6099127089910674 - (0.22127856345847935 * X1 )) * X1 ) - ((0.0 * ((X1  + 1.3874626455916412) / 1.9509365222716317)) * 4.519190582090162))
2,11.81063846939956,0.7425503281956586,11.81063846939956,((((0.7272255432684319 + (0.2538599029176093 / 0.28759895099390065)) - ((0.2538599029176093 / 1.1472412824355827) * X1 )) * X1 ) - (((1.3874626455916412 - 1.3874626455916412) * ((X1  + 1.3874626455916412) / (0.7272255432684319 + 1.2237109790032))) * (1.1472412824355827 / 0.2538599029176093))),(((1.6099127089910674 - (0.22127856345847935 * X1 )) * X1 ) - ((0.0 * ((X1  + 1.3874626455916412) / 1.9509365222716317)) * 4.519190582090162))
3,9.292927661081206,0.43223029470346286,9.292927661081206,((1.3874626455916412 / 0.7272255432684319) * ((X1  * 0.28759895099390065) + (X1  / ((0.7272255432684319 + X1 ) + (((1.1472412824355827 + X1 ) * 0.2538599029176093) * 1.1472412824355827))))),(1.9078849174574497 * ((X1  * 0.28759895099390065) + (X1  / ((0.7272255432684319 + X1 ) + (((1.1472412824355827 + X1 ) * 0.2538599029176093) * 1.1472412824355827)))))
4,7.887113095619986,0.43223029470346286,7.887113095619986,((1.3874626455916412 / 0.7272255432684319) * ((X1  * 0.28759895099390065) + (X1  / ((0.7272255432684319 + X1 ) + (((1.1472412824355827 + X1 ) * 0.2538599029176093) * 1.1472412824355827))))),(1.9078849174574497 * ((X1  * 0.28759895099390065) + (X1  / ((0.7272255432684319 + X1 ) + (((1.1472412824355827 + X1 ) * 0.2538599029176093) * 1.1472412824355827)))))
5,6.68662008890948,0.41245410513130853,6.68662008890948,((1.3874626455916412 / 0.7272255432684319) * ((X1  * 0.28759895099390065) + (X1  / ((0.7272255432684319 + ((X1  / 0.7272255432684319) / 1.2237109790032)) + (((1.1472412824355827 + X1 ) * 0.2538599029176093) / 1.1472412824355827))))),(1.9078849174574497 * ((X1  * 0.28759895099390065) + (X1  / ((0.7272255432684319 + ((X1  / 0.7272255432684319) / 1.2237109790032)) + (((1.1472412824355827 + X1 ) * 0.2538599029176093) / 1.1472412824355827)))))
6,6.718578149809735,0.229805796660423,6.718578149809735,(((X1  * 1.2237109790032) * 1.8366341144717677) / (0.7272255432684319 + (0.3321841767265302 * (1.8366341144717677 * ((1.3874626455916412 + X1 ) / (0.3321841767265302 + 1.2237109790032)))))),(((X1  * 1.2237109790032) * 1.8366341144717677) / (0.7272255432684319 + (0.3321841767265302 * (1.8366341144717677 * ((1.3874626455916412 + X1 ) / 1.55589515572973)))))
7,6.647986464549658,0.229805796660423,6.647986464549658,(((X1  * 1.2237109790032) * 1.8366341144717677) / (0.7272255432684319 + (0.3321841767265302 * (1.8366341144717677 * ((1.3874626455916412 + X1 ) / (0.3321841767265302 + 1.2237109790032)))))),(((X1  * 1.2237109790032) * 1.8366341144717677) / (0.7272255432684319 + (0.3321841767265302 * (1.8366341144717677 * ((1.3874626455916412 + X1 ) / 1.55589515572973)))))
8,6.700455947483788,0.229805796660423,6.700455947483788,(((X1  * 1.2237109790032) * 1.8366341144717677) / (0.7272255432684319 + (0.3321841767265302 * (1.8366341144717677 * ((1.3874626455916412 + X1 ) / (0.3321841767265302 + 1.2237109790032)))))),(((X1  * 1.2237109790032) * 1.8366341144717677) / (0.7272255432684319 + (0.3321841767265302 * (1.8366341144717677 * ((1.3874626455916412 + X1 ) / 1.55589515572973)))))
9,6.689880465022582,0.09285796303060712,6.689880465022582,(X1  + ((1.1472412824355827 + (1.1472412824355827 - (X1  + (0.3321841767265302 / (((1.3874626455916412 - 1.990095464831208) - 1.1472412824355827) + 0.2538599029176093))))) * ((X1  / (1.2237109790032 * 1.2237109790032)) / ((1.1472412824355827 * ((0.28759895099390065 / (1.990095464831208 + (1.1472412824355827 * ((((0.3321841767265302 * 1.990095464831208) + (1.1472412824355827 + 1.8366341144717677)) * (X1  + (0.28759895099390065 - 0.3321841767265302))) * 0.28759895099390065)))) + ((1.3874626455916412 - 1.1472412824355827) - (((1.2237109790032 * (X1  / 1.3874626455916412)) / (0.7272255432684319 + 2.941121394647389)) - X1 )))) + 1.2237109790032)))),(X1  + ((1.1472412824355827 + (1.1472412824355827 - (X1  + -0.2220461390021657))) * ((X1  / 1.49746856013297) / ((1.1472412824355827 * ((0.28759895099390065 / (1.990095464831208 + (1.1472412824355827 * ((3.6449536204995066 * (X1  + -0.044585225732629574)) * 0.28759895099390065)))) + (0.24022136315605858 - (((1.2237109790032 * (X1  / 1.3874626455916412)) / 3.6683469379158207) - X1 )))) + 1.2237109790032))))
