Generation,Avg Fitness,Best Fitness,Avg Size,Best Individual,Simplified
10,11197.676549795888,3.525805404209878,11197.676549795888,((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + (-12.826593075533822 - -7.130444497247002)) - -0.6628966384798076) - -6.554900067019158)) + (-6.554900067019158 / -21.719336361581895))),((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + -5.69614857828682) - -0.6628966384798076) - -6.554900067019158)) + 0.30180020042480443))
11,1429.219656817051,3.525805404209878,1429.219656817051,((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + (-12.826593075533822 - -7.130444497247002)) - -0.6628966384798076) - -6.554900067019158)) + (-6.554900067019158 / -21.719336361581895))),((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + -5.69614857828682) - -0.6628966384798076) - -6.554900067019158)) + 0.30180020042480443))
12,2669.1076137892683,3.525805404209878,2669.1076137892683,((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + (-12.826593075533822 - -7.130444497247002)) - -0.6628966384798076) - -6.554900067019158)) + (-6.554900067019158 / -21.719336361581895))),((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + -5.69614857828682) - -0.6628966384798076) - -6.554900067019158)) + 0.30180020042480443))
13,2931.706528977594,3.525805404209878,2931.706528977594,((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + (-12.826593075533822 - -7.130444497247002)) - -0.6628966384798076) - -6.554900067019158)) + (-6.554900067019158 / -21.719336361581895))),((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + -5.69614857828682) - -0.6628966384798076) - -6.554900067019158)) + 0.30180020042480443))
14,1181.0389787552006,3.525805404209878,1181.0389787552006,((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + (-12.826593075533822 - -7.130444497247002)) - -0.6628966384798076) - -6.554900067019158)) + (-6.554900067019158 / -21.719336361581895))),((X1  + -12.826593075533822) + ((-7.130444497247002 / (((X1  + -5.69614857828682) - -0.6628966384798076) - -6.554900067019158)) + 0.30180020042480443))
15,1418.3137353520137,2.808217849549246,1418.3137353520137,((-18.704877238751116 + (((X1  / (X1  / ((X1  + ((-18.704877238751116 - -0.6628966384798076) + ((-13.50413107759787 + (-18.704877238751116 / -7.130444497247002)) / -21.719336361581895))) - ((X1  * (-12.826593075533822 - ((-0.6628966384798076 - -12.826593075533822) / (((((-25.65607912769119 / -18.704877238751116) - (-13.50413107759787 / -18.704877238751116)) / -13.50413107759787) + X1 ) + -18.704877238751116)))) * ((-13.50413107759787 / -25.65607912769119) + ((-13.50413107759787 + (X1  + -18.704877238751116)) * (-3.2099302704433583 - -3.2099302704433583))))))) + ((-7.130444497247002 + (((X1  - -18.704877238751116) + ((-13.50413107759787 * (-18.704877238751116 / (-25.65607912769119 + X1 ))) * ((-6.554900067019158 / -3.2099302704433583) - (-0.6628966384798076 / -6.554900067019158)))) - ((-21.719336361581895 / ((-25.65607912769119 + (((-18.704877238751116 / ((-26.560145966197123 * -21.719336361581895) / X1 )) / -18.704877238751116) + (X1  - -0.6628966384798076))) * -26.560145966197123)) - -25.65607912769119))) + -3.2099302704433583)) / (-18.704877238751116 + ((-18.704877238751116 + -6.554900067019158) / X1 )))) - ((-12.826593075533822 + -18.704877238751116) / ((X1  * -18.704877238751116) - -21.719336361581895))),((-18.704877238751116 + (((X1  / (X1  / ((X1  + -17.541003521975654) - ((X1  * (-12.826593075533822 - (12.163696437054014 / ((-0.04810878593076857 + X1 ) + -18.704877238751116)))) * (0.5263520980890083 + ((-13.50413107759787 + (X1  + -18.704877238751116)) * 0.0)))))) + ((-7.130444497247002 + (((X1  - -18.704877238751116) + ((-13.50413107759787 * (-18.704877238751116 / (-25.65607912769119 + X1 ))) * 1.9409393638892896)) - ((-21.719336361581895 / ((-25.65607912769119 + (((-18.704877238751116 / (576.8687440525479 / X1 )) / -18.704877238751116) + (X1  - -0.6628966384798076))) * -26.560145966197123)) - -25.65607912769119))) + -3.2099302704433583)) / (-18.704877238751116 + (-25.259777305770275 / X1 )))) - (-31.531470314284938 / ((X1  * -18.704877238751116) - -21.719336361581895)))
16,678.4675926646624,2.5877498868339917,678.4675926646624,((-18.704877238751116 + (((X1  / (X1  / ((X1  + ((-18.704877238751116 - (-18.704877238751116 * -0.6628966384798076)) + ((-13.50413107759787 + (-18.704877238751116 / -7.130444497247002)) / -21.719336361581895))) - ((X1  * (-12.826593075533822 - ((-0.6628966384798076 - -12.826593075533822) / (((((-25.65607912769119 / -18.704877238751116) - (-13.50413107759787 / -18.704877238751116)) / -13.50413107759787) + X1 ) + -18.704877238751116)))) * ((-13.50413107759787 / -25.65607912769119) + ((-13.50413107759787 + (X1  + -18.704877238751116)) * (-3.2099302704433583 - -3.2099302704433583))))))) + ((-7.130444497247002 + (((X1  - -18.704877238751116) + ((X1  * (-18.704877238751116 / -12.826593075533822)) * ((-6.554900067019158 / -3.2099302704433583) - (-0.6628966384798076 / -6.554900067019158)))) - ((-21.719336361581895 / -6.554900067019158) - -25.65607912769119))) + -3.2099302704433583)) / (-18.704877238751116 + ((-18.704877238751116 + -6.554900067019158) / X1 )))) - ((-12.826593075533822 + -18.704877238751116) / ((X1  * -18.704877238751116) - -21.719336361581895))),((-18.704877238751116 + (((X1  / (X1  / ((X1  + -30.60330040520104) - ((X1  * (-12.826593075533822 - (12.163696437054014 / ((-0.04810878593076857 + X1 ) + -18.704877238751116)))) * (0.5263520980890083 + ((-13.50413107759787 + (X1  + -18.704877238751116)) * 0.0)))))) + ((-7.130444497247002 + (((X1  - -18.704877238751116) + ((X1  * 1.4582888167263894) * 1.9409393638892896)) - 28.969529544862656)) + -3.2099302704433583)) / (-18.704877238751116 + (-25.259777305770275 / X1 )))) - (-31.531470314284938 / ((X1  * -18.704877238751116) - -21.719336361581895)))
17,8760.599594800333,2.1860750979299333,8760.599594800333,(-0.6628966384798076 * (((((-0.6628966384798076 + X1 ) / (-6.554900067019158 - -7.130444497247002)) + -6.554900067019158) * ((-3.2099302704433583 + (-13.50413107759787 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-21.719336361581895 / -26.560145966197123))) / ((-18.704877238751116 - (-7.130444497247002 / -21.719336361581895)) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + X1 ) / 0.5755444302278434) + -6.554900067019158) * ((-3.2099302704433583 + (-13.50413107759787 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.81774160387612) / 5.896090020837526))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
18,1.302829126570154E9,2.1860750979299333,1.302829126570154E9,(-0.6628966384798076 * (((((-0.6628966384798076 + X1 ) / (-6.554900067019158 - -7.130444497247002)) + -6.554900067019158) * ((-3.2099302704433583 + (-13.50413107759787 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-21.719336361581895 / -26.560145966197123))) / ((-18.704877238751116 - (-7.130444497247002 / -21.719336361581895)) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + X1 ) / 0.5755444302278434) + -6.554900067019158) * ((-3.2099302704433583 + (-13.50413107759787 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.81774160387612) / 5.896090020837526))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
19,9846.828362843416,2.1860750979299333,9846.828362843416,(-0.6628966384798076 * (((((-0.6628966384798076 + X1 ) / (-6.554900067019158 - -7.130444497247002)) + -6.554900067019158) * ((-3.2099302704433583 + (-13.50413107759787 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-21.719336361581895 / -26.560145966197123))) / ((-18.704877238751116 - (-7.130444497247002 / -21.719336361581895)) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + X1 ) / 0.5755444302278434) + -6.554900067019158) * ((-3.2099302704433583 + (-13.50413107759787 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.81774160387612) / 5.896090020837526))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
20,13213.893316946142,1.6087039864444108,13213.893316946142,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 / -12.826593075533822)))) - -3.2099302704433583) / (((X1  * ((-7.130444497247002 + -13.50413107759787) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-13.50413107759787 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.5219323136228871) - -3.2099302704433583) / (((X1  * -43.5228052082743) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-19.426834988338545 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
21,10810.00601315351,1.560533787400738,10810.00601315351,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 - -12.826593075533822)))) - -3.2099302704433583) / (((X1  * ((-7.130444497247002 + -12.826593075533822) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-3.2099302704433583 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.48763655884585333) - -3.2099302704433583) / (((X1  * -42.84526720621025) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-18.876486505653617 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
22,854.6607301400957,1.560533787400738,854.6607301400957,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 - -12.826593075533822)))) - -3.2099302704433583) / (((X1  * ((-7.130444497247002 + -12.826593075533822) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-3.2099302704433583 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.48763655884585333) - -3.2099302704433583) / (((X1  * -42.84526720621025) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-18.876486505653617 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
23,1689.2209053690665,1.560533787400738,1689.2209053690665,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 - -12.826593075533822)))) - -3.2099302704433583) / (((X1  * ((-7.130444497247002 + -12.826593075533822) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-3.2099302704433583 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.48763655884585333) - -3.2099302704433583) / (((X1  * -42.84526720621025) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-18.876486505653617 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
24,14483.381679727605,1.560533787400738,14483.381679727605,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 - -12.826593075533822)))) - -3.2099302704433583) / (((X1  * ((-7.130444497247002 + -12.826593075533822) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-3.2099302704433583 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.48763655884585333) - -3.2099302704433583) / (((X1  * -42.84526720621025) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-18.876486505653617 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
25,223.2946569570062,1.560533787400738,223.2946569570062,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 - -12.826593075533822)))) - -3.2099302704433583) / (((X1  * ((-7.130444497247002 + -12.826593075533822) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-3.2099302704433583 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.48763655884585333) - -3.2099302704433583) / (((X1  * -42.84526720621025) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-18.876486505653617 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
26,231.24339930168543,1.4365842329677907,231.24339930168543,(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - ((-0.6628966384798076 - -13.50413107759787) / (-25.65607912769119 + (-13.50413107759787 / -12.826593075533822)))) - ((-18.704877238751116 * X1 ) / (-0.6628966384798076 * (-18.704877238751116 * (-3.2099302704433583 + -25.65607912769119))))) / (((X1  * ((-7.130444497247002 + -13.50413107759787) - (-3.2099302704433583 * -7.130444497247002))) / -25.65607912769119) / (-3.2099302704433583 / -3.2099302704433583)))) / (-25.65607912769119 - -7.130444497247002)) + -6.554900067019158) * (((-3.2099302704433583 / -21.719336361581895) + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - ((-18.704877238751116 / -18.704877238751116) + (-6.554900067019158 / -26.560145966197123))) / (((-18.704877238751116 - (-13.50413107759787 / -18.704877238751116)) - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - (-3.2099302704433583 + -21.719336361581895))))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119)),(-0.6628966384798076 * (((((-0.6628966384798076 + (((((-18.704877238751116 + (X1  / -21.719336361581895)) + -3.2099302704433583) - -0.5219323136228871) - ((-18.704877238751116 * X1 ) / -357.9212039960577)) / (((X1  * -43.5228052082743) / -25.65607912769119) / 1.0))) / -18.525634630444188) + -6.554900067019158) * ((0.1477913605187874 + (-18.704877238751116 + ((-3.2099302704433583 / ((-3.2099302704433583 / (-13.50413107759787 / (((-3.2099302704433583 / X1 ) - 1.246794579945514) / ((-19.426834988338545 - (-18.704877238751116 / (-12.826593075533822 - ((-18.704877238751116 + X1 ) - (X1  + -3.2099302704433583))))) - -24.929266632025254)))) / X1 )) / -3.2099302704433583))) * (X1  / -21.719336361581895))) - -25.65607912769119))
